948	1028
992	1000
1000	988
988	1004
980	996
988	1004
1016	1052
1012	1012
1020	1052
980	1064
988	1028
960	1008
1024	1072
1000	1072
1008	1020
1048	1048
988	1036
1036	1044
1076	1060
1100	1000
1020	1016
1100	1040
1096	1064
1088	1064
1060	1028
1040	1056
1068	1068
1052	1064
1056	1076
1060	1084
1044	1052
1020	1036
1040	1028
1036	1012
996	980
976	896
1016	1012
1068	1016
1004	1012
1040	1044
1000	1052
1008	1072
964	1052
892	1060
976	1052
1016	1064
1032	1080
1152	1100
1228	1040
1144	1008
1084	1076
1032	1084
1092	1076
1008	1084
1044	1024
980	1040
1016	1060
1008	1044
1012	1024
1012	1052
1060	1056
1064	1020
1064	1008
1092	1072
1076	1048
1092	1124
1132	1084
1044	1100
1040	1088
1044	1092
1088	1092
1104	1120
1080	1104
1100	1092
1048	1072
1052	1080
1084	1108
1076	1104
1064	1116
1064	1020
1020	1060
1056	1068
1064	1052
1048	1036
1036	1032
1064	1068
1040	1052
1032	992
1048	1028
1048	1084
1036	1016
1000	972
1040	1056
1012	1108
1020	1032
1012	1048
996	1064
996	1056
1036	1068
1020	1068
1012	1052
1048	1084
1016	1100
916	1060
984	1048
1004	1048
1032	1052
1004	1048
1024	1028
1044	1036
1068	1020
1056	1060
1032	1060
1016	1020
1000	1060
1000	1064
980	1036
984	984
1008	1052
1024	1036
1004	996
992	956
984	1056
996	1052
1000	1012
1000	1056
968	1084
956	1032
996	1048
984	1056
992	1060
940	1064
1032	1092
1048	1080
1012	1040
1056	1000
1120	1032
1124	1056
1040	1040
1040	1024
1020	1032
1032	1020
1024	988
1012	1032
1024	1044
1000	1024
1004	1052
968	1048
1000	1004
1024	976
1000	980
968	1012
1004	980
984	988
952	960
1004	964
992	944
984	976
956	996
988	948
1000	972
976	992
1000	984
992	1004
952	972
980	1004
964	1044
1000	1020
1016	1012
988	988
972	964
984	980
968	1012
932	976
956	992
992	984
992	968
980	940
996	1020
984	976
948	968
916	956
876	952
892	940
952	956
988	928
948	956
980	980
956	1000
996	996
1008	1028
1028	1024
1024	1008
1020	996
1028	976
1012	952
1000	948
1004	928
996	976
980	972
976	980
1016	980
1012	1024
992	980
956	1000
964	956
1000	984
984	976
988	940
964	972
976	948
976	980
1000	992
940	968
916	980
936	996
928	984
924	988
912	968
916	980
972	972
968	988
1004	980
984	980
976	984
1008	952
1008	964
988	924
1036	956
1024	960
988	968
976	968
1004	944
996	960
968	984
980	960
980	956
996	964
1012	952
1028	960
1032	948
1008	924
1008	876
1028	928
1008	1004
1016	1000
980	1016
984	968
972	1040
968	1032
976	992
976	956
968	960
968	964
936	952
980	988
1012	1004
1048	940
1020	952
1024	980
884	960
964	988
912	1028
888	1040
892	1044
908	1004
920	1028
924	1052
956	1024
900	1044
944	1076
952	1048
928	1028
904	1016
920	1064
936	1084
932	1072
960	1012
984	1060
1008	1080
972	1052
972	1000
968	1028
1004	1004
1000	1012
1012	1016
960	1020
948	1048
972	1056
980	1008
972	1064
996	1076
1020	1068
1036	1056
1032	1080
1024	1048
1048	1036
1020	980
1020	1040
1024	1060
1008	1072
1012	1064
1012	1008
1008	964
992	1028
1016	1044
1012	1072
1008	1032
1012	1036
1016	1020
1008	1040
1000	1012
984	1000
940	1020
944	1012
888	1004
872	984
928	980
956	984
952	1024
996	1004
1004	968
980	1004
940	1016
1004	1004
992	1000
960	1008
932	1028
964	1008
988	1036
1000	1036
1012	1020
1008	976
1028	948
1084	980
1056	1040
972	1024
1040	1040
1032	996
992	996
1024	1020
1044	1004
1052	944
1048	876
1020	868
1032	904
1024	928
1044	884
1020	912
1048	924
1036	948
1032	976
1012	964
1012	972
996	976
1004	972
1024	988
1012	984
980	1004
976	968
1028	1000
1072	1024
1052	1000
1004	976
1044	936
1012	972
1024	976
1024	980
1024	980
1040	1012
1020	984
1052	1024
1020	1044
992	1028
1004	1020
992	1008
996	996
1004	988
1016	988
992	956
992	944
1048	1004
1052	992
992	988
1052	980
1040	976
1024	992
1036	968
1064	932
1052	920
1036	860
1060	856
1008	956
1004	932
976	972
1012	1004
1016	992
1040	956
1080	900
1052	924
1004	924
1028	932
1028	928
992	920
988	908
1048	912
996	928
972	948
976	960
1008	936
980	920
1024	964
1020	984
1008	964
1012	932
988	924
1044	932
1012	932
1020	932
972	924
1024	928
980	952
984	948
1008	972
964	980
928	960
916	952
884	948
952	944
968	968
988	988
980	976
980	960
980	968
1008	976
1048	952
996	1008
988	1012
1024	988
992	972
992	1056
1016	1012
1020	1008
1004	996
996	1000
1008	1004
1000	1012
988	984
976	992
920	1016
948	988
968	984
904	1012
932	1008
976	988
1012	996
976	1008
952	988
936	988
960	956
1016	984
964	1000
984	1012
948	992
960	992
952	1012
992	988
988	992
1004	964
952	1024
932	1016
912	1028
932	984
936	952
944	892
960	932
932	972
964	948
948	940
924	916
960	960
964	992
944	984
912	988
896	952
860	968
888	952
908	976
928	928
908	944
948	992
936	1032
968	1056
964	968
952	948
1016	976
992	976
960	976
968	932
1004	960
1008	948
968	972
956	984
980	1008
972	1024
948	972
984	980
1004	968
1020	984
1024	1008
1016	968
988	956
1004	1000
1004	980
1016	884
1000	916
1068	1028
1044	1024
1036	988
1032	980
1100	988
1008	964
1024	1016
988	1000
1020	972
1020	1024
1020	988
976	1000
976	988
1016	1028
956	1012
960	1020
936	1036
920	1036
956	1052
992	996
952	976
956	976
976	996
988	984
980	976
936	976
944	984
964	968
936	1016
908	996
888	996
984	1000
968	1032
988	1056
1012	1080
1020	1140
1024	1096
1016	1088
1004	1132
992	1080
984	1120
968	1072
976	1024
972	988
992	1056
1008	1060
1040	1068
1004	1048
988	1012
1000	1000
1000	1068
1028	1076
972	1076
992	1080
992	1040
972	1000
960	1080
952	1096
952	1092
996	1132
976	1168
1028	1072
960	1068
988	1020
960	984
988	1000
1044	1028
1012	1056
1012	1040
956	1076
980	1048
980	1040
1008	1052
908	1076
960	1072
968	1072
1000	1036
972	924
952	980
1000	996
984	1028
976	1000
984	996
1032	952
996	992
988	1000
1004	988
996	988
1004	980
1052	1016
1012	1016
1052	1016
1064	984
1028	984
1012	964
1068	1024
1076	996
1016	1008
1048	1048
1036	992
1044	1032
1060	1076
1000	1104
1016	1020
1040	1096
1068	1096
1060	1088
1032	1060
1052	1040
1072	1068
1060	1056
1076	1052
1084	1064
1052	1040
1036	1020
1028	1040
1012	1036
980	1000
896	972
1012	1016
1016	1072
1012	1004
1044	1032
1052	1004
1068	1008
1052	964
1064	892
1052	980
1060	1012
1080	1028
1100	1152
1044	1232
1008	1148
1076	1080
1084	1032
1076	1096
1080	1008
1024	1040
1040	980
1064	1016
1044	1008
1024	1012
1052	1012
1056	1060
1020	1064
1008	1060
1072	1096
1048	1096
1124	1092
1084	1112
1096	1044
1092	1044
1088	1040
1096	1092
1116	1100
1108	1080
1088	1100
1076	1048
1080	1056
1104	1080
1104	1076
1116	1064
1024	1068
1056	1016
1072	1056
1048	1064
1040	1052
1028	1036
1072	1060
1052	1040
992	1032
1028	1048
1080	1048
1020	1036
972	1000
1056	1040
1104	1012
1032	1024
1052	1012
1060	996
1060	992
1068	1036
1068	1020
1052	1016
1084	1044
1100	1016
1056	916
1052	984
1048	1008
1052	1028
1048	1008
1028	1036
1036	1028
1016	1072
1064	1052
1060	1032
1016	1020
1064	996
1064	1000
1036	980
984	984
1048	1012
1040	1020
996	1004
956	992
1060	984
1048	996
1012	1000
1056	1000
1084	968
1032	960
1048	992
1056	984
1060	992
1064	964
1088	1008
1084	1048
1040	1012
1000	1056
1032	1116
1056	1132
1040	1036
1024	1040
1032	1020
1020	1032
988	1024
1036	1012
1040	1024
1024	1000
1052	1004
1048	972
1004	1000
976	1020
980	1000
1012	972
984	1000
984	988
960	964
964	988
944	988
980	988
992	956
948	988
968	1000
996	976
984	1000
1004	992
972	952
1004	980
1044	964
1020	996
1012	1020
988	988
964	972
980	984
1012	968
976	948
992	944
984	988
968	992
944	980
1016	996
976	984
968	948
956	916
952	876
940	892
956	956
928	984
956	948
980	980
996	956
1000	996
1028	1008
1024	1028
1008	1024
996	1032
976	1016
956	1012
944	1000
928	1004
976	1012
972	984
980	960
984	1016
1020	1008
980	996
1000	952
956	980
988	984
972	984
940	988
972	964
948	976
980	976
992	1000
968	940
980	916
996	940
984	924
988	924
964	912
980	916
976	972
992	968
976	1004
980	984
984	980
952	1004
960	1008
928	992
956	1032
960	1024
968	992
968	972
944	1004
960	996
984	964
960	984
956	980
960	1000
956	1008
960	1028
948	1028
924	1012
